Id;Nom_Fichier;Site_Web;Date_Creation;Date_Modification;Date_ingestion;Taille_Fichier
64;13633-INFO-SOC-GLASSDOOR-E672181_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;214629 KO
65;13645-INFO-SOC-GLASSDOOR-E14590_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;229505 KO
66;13652-INFO-SOC-GLASSDOOR-E788645_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;225570 KO
67;13741-INFO-SOC-GLASSDOOR-E1132227_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;218299 KO
68;13606-INFO-SOC-GLASSDOOR-E31197_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;225826 KO
69;13577-INFO-SOC-GLASSDOOR-E235143_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;226381 KO
70;13575-INFO-SOC-GLASSDOOR-E1922609_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;193386 KO
71;13627-INFO-SOC-GLASSDOOR-E253618_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;222352 KO
72;13727-INFO-SOC-GLASSDOOR-E1261010_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;193433 KO
73;13709-INFO-SOC-GLASSDOOR-E1365869_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;213905 KO
74;13614-INFO-SOC-GLASSDOOR-E230035_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;220051 KO
75;13602-INFO-SOC-GLASSDOOR-E3516_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;229717 KO
76;13612-INFO-SOC-GLASSDOOR-E845851_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;201706 KO
77;13617-INFO-SOC-GLASSDOOR-E139323_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;219768 KO
78;13630-INFO-SOC-GLASSDOOR-E456207_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;220820 KO
79;13626-INFO-SOC-GLASSDOOR-E3765_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;230464 KO
80;13615-INFO-SOC-GLASSDOOR-E6538_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;222452 KO
81;13714-INFO-SOC-GLASSDOOR-E10777_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;225897 KO
82;13643-INFO-SOC-GLASSDOOR-E2411165_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;191012 KO
83;13809-INFO-SOC-GLASSDOOR-E413452_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;530645 KO
84;13600-INFO-SOC-GLASSDOOR-E541990_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;197832 KO
85;13807-INFO-SOC-GLASSDOOR-E1260894_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;418855 KO
86;13625-INFO-SOC-GLASSDOOR-E192082_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;230753 KO
87;13772-INFO-SOC-GLASSDOOR-E3974_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;220780 KO
88;13753-INFO-SOC-GLASSDOOR-E13339_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;223821 KO
89;13710-INFO-SOC-GLASSDOOR-E476908_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;226003 KO
