Id;Nom_Fichier;Site_Web;Date_Creation;Date_Modification;Date_ingestion;Taille_Fichier
37;13647-AVIS-SOC-GLASSDOOR-E241449_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;473692 KO
38;13764-AVIS-SOC-GLASSDOOR-E1164584_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;241981 KO
39;13791-AVIS-SOC-GLASSDOOR-E116383_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;561534 KO
40;13746-AVIS-SOC-GLASSDOOR-E589990_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;683289 KO
41;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;368516 KO
42;13724-AVIS-SOC-GLASSDOOR-E1126011_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;343889 KO
43;13800-AVIS-SOC-GLASSDOOR-E1443740_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;575754 KO
44;13639-AVIS-SOC-GLASSDOOR-E7448_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;562468 KO
45;13617-AVIS-SOC-GLASSDOOR-E139323_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;265479 KO
46;13612-AVIS-SOC-GLASSDOOR-E845851_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;609076 KO
47;13661-AVIS-SOC-GLASSDOOR-E633820_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;584253 KO
48;13710-AVIS-SOC-GLASSDOOR-E476908_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;624784 KO
49;13625-AVIS-SOC-GLASSDOOR-E192082_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;614058 KO
50;13689-AVIS-SOC-GLASSDOOR-E2098670_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;329489 KO
51;13803-AVIS-SOC-GLASSDOOR-E20114_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;717852 KO
52;13655-AVIS-SOC-GLASSDOOR-E717393_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;351764 KO
53;13791-AVIS-SOC-GLASSDOOR-E116383_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;552381 KO
54;13576-AVIS-SOC-GLASSDOOR-E18712_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;508698 KO
55;13630-AVIS-SOC-GLASSDOOR-E456207_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;380330 KO
56;13727-AVIS-SOC-GLASSDOOR-E1261010_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;234055 KO
57;13619-AVIS-SOC-GLASSDOOR-E800152_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;448570 KO
58;13574-AVIS-SOC-GLASSDOOR-E1130973_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;352435 KO
59;13736-AVIS-SOC-GLASSDOOR-E410527_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;263470 KO
60;13628-AVIS-SOC-GLASSDOOR-E235643_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;650417 KO
61;13624-AVIS-SOC-GLASSDOOR-E397805_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;694917 KO
62;13576-AVIS-SOC-GLASSDOOR-E18712_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;667776 KO
63;13760-AVIS-SOC-GLASSDOOR-E1194086_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;295673 KO
64;13717-AVIS-SOC-GLASSDOOR-E1187250_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;471906 KO
65;13623-AVIS-SOC-GLASSDOOR-E1146056_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;478860 KO
66;13741-AVIS-SOC-GLASSDOOR-E1132227_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;656840 KO
67;13761-AVIS-SOC-GLASSDOOR-E1366034_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;597324 KO
68;13641-AVIS-SOC-GLASSDOOR-E28187_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;401721 KO
69;13753-AVIS-SOC-GLASSDOOR-E13339_P2.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;660841 KO
70;13714-AVIS-SOC-GLASSDOOR-E10777_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;446953 KO
71;13699-AVIS-SOC-GLASSDOOR-E3489_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;447756 KO
72;13802-AVIS-SOC-GLASSDOOR-E3127620_P1.html;GLASSDOOR;2023-02-27 19:30:27;2023-02-27 19:30:27;2023-02-27 19:36:16;324490 KO
73;13796-AVIS-SOC-GLASSDOOR-E3054_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;772195 KO
74;13734-AVIS-SOC-GLASSDOOR-E10358_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;684603 KO
75;13634-AVIS-SOC-GLASSDOOR-E7633_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;585999 KO
76;13563-AVIS-SOC-GLASSDOOR-E13082_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;621195 KO
77;13615-AVIS-SOC-GLASSDOOR-E6538_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;616061 KO
78;13722-AVIS-SOC-GLASSDOOR-E1256638_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;607306 KO
79;13771-AVIS-SOC-GLASSDOOR-E1125581_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;403541 KO
80;13732-AVIS-SOC-GLASSDOOR-E158808_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;634117 KO
81;13702-AVIS-SOC-GLASSDOOR-E1159854_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;354170 KO
82;13712-AVIS-SOC-GLASSDOOR-E3041003_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;330010 KO
83;13767-AVIS-SOC-GLASSDOOR-E1387356_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;254944 KO
84;13795-AVIS-SOC-GLASSDOOR-E231247_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;352272 KO
85;13618-AVIS-SOC-GLASSDOOR-E1136406_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;453802 KO
86;13653-AVIS-SOC-GLASSDOOR-E454220_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;541642 KO
87;13787-AVIS-SOC-GLASSDOOR-E35333_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;252444 KO
88;13772-AVIS-SOC-GLASSDOOR-E3974_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;443203 KO
89;13689-AVIS-SOC-GLASSDOOR-E2098670_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;592704 KO
90;13614-AVIS-SOC-GLASSDOOR-E230035_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;346324 KO
91;13564-AVIS-SOC-GLASSDOOR-E4245_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;742864 KO
92;13806-AVIS-SOC-GLASSDOOR-E2701639_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;487439 KO
93;13706-AVIS-SOC-GLASSDOOR-E19928_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;435289 KO
94;13596-AVIS-SOC-GLASSDOOR-E111193_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;392111 KO
95;13586-AVIS-SOC-GLASSDOOR-E649071_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;541661 KO
96;13558-AVIS-SOC-GLASSDOOR-E6162_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;406462 KO
97;13550-AVIS-SOC-GLASSDOOR-E10686_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;764338 KO
98;13807-AVIS-SOC-GLASSDOOR-E1260894_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;327605 KO
99;13626-AVIS-SOC-GLASSDOOR-E3765_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;656288 KO
100;13728-AVIS-SOC-GLASSDOOR-E200717_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;670629 KO
101;13668-AVIS-SOC-GLASSDOOR-E1127933_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;323931 KO
102;13660-AVIS-SOC-GLASSDOOR-E26056_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;698952 KO
103;13585-AVIS-SOC-GLASSDOOR-E13058_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;580144 KO
104;13722-AVIS-SOC-GLASSDOOR-E1256638_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;360021 KO
105;13718-AVIS-SOC-GLASSDOOR-E1881876_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;355418 KO
106;13755-AVIS-SOC-GLASSDOOR-E1762947_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;244252 KO
107;13700-AVIS-SOC-GLASSDOOR-E1127781_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;634420 KO
108;13734-AVIS-SOC-GLASSDOOR-E10358_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;523066 KO
109;13546-AVIS-SOC-GLASSDOOR-E12966_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;638998 KO
110;13660-AVIS-SOC-GLASSDOOR-E26056_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;362153 KO
111;13649-AVIS-SOC-GLASSDOOR-E2548_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;1219549 KO
112;13716-AVIS-SOC-GLASSDOOR-E466295_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;664219 KO
113;13753-AVIS-SOC-GLASSDOOR-E13339_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;360410 KO
114;13679-AVIS-SOC-GLASSDOOR-E906809_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;599261 KO
115;13708-AVIS-SOC-GLASSDOOR-E4252_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;421803 KO
116;13676-AVIS-SOC-GLASSDOOR-E1130981_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;316707 KO
117;13725-AVIS-SOC-GLASSDOOR-E10842_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;523319 KO
118;13577-AVIS-SOC-GLASSDOOR-E235143_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;505178 KO
119;13809-AVIS-SOC-GLASSDOOR-E413452_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;690695 KO
120;13729-AVIS-SOC-GLASSDOOR-E234791_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;475803 KO
121;13570-AVIS-SOC-GLASSDOOR-E1394648_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;304689 KO
122;13612-AVIS-SOC-GLASSDOOR-E845851_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;343440 KO
123;13691-AVIS-SOC-GLASSDOOR-E1130973_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;352443 KO
124;13678-AVIS-SOC-GLASSDOOR-E379472_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;499005 KO
125;13652-AVIS-SOC-GLASSDOOR-E788645_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;397220 KO
126;13803-AVIS-SOC-GLASSDOOR-E20114_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;583528 KO
127;13699-AVIS-SOC-GLASSDOOR-E3489_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;705360 KO
128;13629-AVIS-SOC-GLASSDOOR-E474142_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;355528 KO
129;13606-AVIS-SOC-GLASSDOOR-E31197_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;301585 KO
130;13769-AVIS-SOC-GLASSDOOR-E658429_P1.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;309990 KO
131;13640-AVIS-SOC-GLASSDOOR-E427636_P2.html;GLASSDOOR;2023-02-27 19:30:28;2023-02-27 19:30:28;2023-02-27 19:36:16;676572 KO
